author_id,review_text,is_recommended,sentiment,sentiment_score
1793291377,"This stuff is absolutely amazing and I now swear by this brand! This is the second product that I used by them, and I had insanely dry elbows that were flaky and hurt to touch. I tried every lotion out there but nothing would touch them. After about a week of using this product my elbows were far more hydrated than they had been in months! This is honestly now my everyday all over lotion, I don’t think I could ever go back to anything else!",0,positive,0.99
5834022519,"I love this cleanser. I use it with my clarisonic mia2 and it’s been quite an amazing experience. Does not leave my skin dried out but at the same time it is squeaky clean. I tried using other stuff with the mia because I almost didn’t want to get used to the fresh cleanser cause of the price. But after trying others, cheaper and some more organic, I find the price is worth it.Please everyone, do yourself a favor and look up clarisonic mia. It’s the same premise as a reg toothbrush vs. a sonic toothbrush. Then invest in a good gentle cleanser like this and you’ll love your skin again.",0,positive,0.98
5895824227,strongly recommend! smells so great and got rid of all my dry patches on my nose. my skin looks amazing in the morning... only used for about a week before i got noticeable results,0,positive,0.99
944936423,"The serum I got was dark amber colored. I knew that indicated it was bad so I tried to return it. The salesperson at Sephora insisted that was the correct color, and in fact, when I looked at the tester, it was the same color. So I kept it. Total waste of money. Vitamin C serum usually gives me a glow. This does nothing. It has oxidized and it’s worthless.",0,negative,0.98
1506381195,"I’ve used exfoliants for triple the price, and this one works one very well. It’s very refreshing and I will purchase it agian.",0,positive,0.98
764974241,"This was a pretty nice, effective cleanser, but so expensive... i would rate it average, but admittedly, it’s formulation is just slightly better than average, but you can’t justify the price! I bought in the travel size, still it didn’t last too long... I like anything that gives a little condition and benefit to my lashes.",0,neutral,0.65
5216435899,"This is my #1 moisturizer. I bought the huge tube of it because my skin is super sensitive, prone to acne, and it can go from super oily to super dry based off the seasons. But continual use of this moisturizer has balanced my skin, improved hydration, and almost erased acne breakouts. I will repurchase this moisturizer until the end of time.",0,positive,0.99
2490181569,"My skin is very sensitive and oily. I use this about twice a week and have noticed huge changes in my skin. It is smoother, softer and more radiant. I break out every once and a while and I am sometimes left with dry skin after a breakout, this product evens out my skin so much I absolutely love it.",0,positive,0.98
2191333041,The minute I tried this i fell in love! I love the thick texture and how it warms up in your hands. This really soothes my skin and helps with any breakouts i have. It also smells really good!,0,positive,0.99
5802394481,"This thing completely messed up my skin. Ive used this moisturizer for about a month and I have breakouts all over my face. This is the only new item/brand that I’ve used, so I feel like it has to be this. I got this because it said it was good for redness, but I’d rather have red cheeks  than acne all over the place. I haven’t had breakouts like this since I was in high school. Very disappointed. Also, this moisturizer is a cream, but I didn’t feel like it offered that much hydration. I’m reverting back to my gel-cream/gel formulas and hopefully I can get this acne under control in the coming weeks.",0,negative,0.98
990698173,"A nice, thick, but not sticky lip balm that moisturizes for hours. Great! Love it in a tube rather than the tin.",0,positive,0.98
5499850032,I have only used this product for 10 days or so but I am pleased with the results so far. I have used the complete Algenist line for 4 months now and can honestly say that it has made a HUGE difference. The “marionette“ lines around my mouth are at least 50% reduced-give this line a try-you won’t be sorry!,0,positive,0.98
1258074550,Lovely product but just too expensive for what it is. Very hard to justify.,0,negative,0.85
7407713920,This sunscreen leaves a cast and peels when I use with certain products. It doesn’t make a difference with mattifying my skin.,0,negative,0.98
5028641113,"I love this gel wash! cleans my face compeletly and washes off all of my makeup without making my skin feel tight, Has a light scent to it which doesnt bother me in the slightest. You only need a small amount to wash entire face plus it doesnt irritate your eyes at all. overall, its a great facewash and makes your skin feel nice and soft! my only concern is that it Sometimes it can leave my skin feeling sticky",0,positive,0.85
1145893583,"This is truly a must have! I received a deluxe sample of this with my last on-line order and I absolutely LOVE this stuff. I use the Maracuja Oil nightly and have noticed a difference in my skin since I started using it (4 weeks ago). It’s not heavy or oily, hasn’t irritated my sensitive skin, and my complexion is much clearer (no breakouts, firmer skin,even skin tone). I will definitely be ordering the full size bottle before this one runs out! :)",0,positive,0.99
5354325288,I usually use the glam glow mask and love how easy it is to wash off... However this mask took forever to wash off my face....not gonna return but probably won’t use unless I’m out of glam glow.,0,negative,0.85
1896733562,"This product is hydrating but I feel like after a few minutes of the product sitting on my face, maybe because I’m so sensitive to smell, it starts to smell strange. For me it smells good at first then it starts to smell a bit weird.  Maybe it’s just me. I just got this product as a birthday gift so I can’t really complain plus you wash it off anyways but it isn’t my favorite.",0,neutral,0.65
1313693902,Meh... Didn’t feel moisturizing but a bit on the dry side and the perfume on this cream is too strong.,0,negative,0.85
1327852738,"it’s a great non-drying acne moisturizer. it helps slowly with healing my breakouts. the smell is not that good though. but with the affordable price, i’ll definitely buy again.",0,positive,0.85
2210081418,After trying the full mini bottle on 2 separate occasions it caused major breakout and whiteheads.,0,negative,0.98
1563222601,"i love this cream, indeed it makes my face so soft and hydrated, but its a little bit too rich for me, it leaves my face a bit sticky. i might have to use it only at night.",0,positive,0.85
34438614172,"After using this product my face broke out. It also layered really bad and would often pill even if there was nothing else on my face. It did leave my face glow like it said, but it wasn’t worth it.",0,negative,0.85
2518712952,"I have combo/oily skin and I’m 45. I was not expecting much and was afraid to even try this BUT I AM SO GLAD I DID!!! I have searched high and low for that primer that just blows me away and THIS is definitely it!! My skin looks smooth and radiant all day and my foundation looks natural regardless of full coverage. This is the only primer I have ever used that has actually prolonged the wear of my makeup, no creasing, no breaking apart and it does not make me oily. TO say I am in love, would be an understatement!!!! Will most definitely repurchase once I go through my current tube and my back up!",0,positive,1.0
8516319461,"Honestly I only gave this product 2 stars because it smelled good. First of all, I wanted to love this product sooooooo bad. I wanted to try it for a really long time and I I got it as a sample, which sample lasted about 2 weeks. I used it every single night and it literally did nothing lol. My lips are no softer, I see no differences in the creases, there’s no plumping.... nothing. I’m so disappointed! Really wish this worked for me :(",0,negative,0.98
22779241848,"After using this product multiple times in hopes that it will look and feel better on my skin, unfortunately it just doesn’t work for me. I have tried to use it as a neutralizer for my red areas in my face. After combining it with concealer starts to separate. But again, this is just on my skin, every one is different. breaking.",0,negative,0.85
6948109551,Does not do anything for my skin. Actually made my skin irritated and red. Can’t return the product because I kept it to long thinking it will eventually help my skin! Smells great but...,0,negative,0.98
1834376300,"I’ve used this product for about two weeks now. Unfortunately, I haven’t noticed much of a difference in my skin. I believe it has helped minimize the appearance of my sebaceous filaments, but nothing that another salicylic acid product couldn’t do. This did not break me out, nor did I have any adverse reactions. Overall, I would not purchase this product again as the benefits do not warrant the cost.",0,negative,0.85
2514952244,"I’ve been using this since January. My dark spots did fade a bit, but only after like 2 months. I was hoping for faster results but didn’t see anything different until recently. Dark spots from acne faded somewhat, and the hyperpigmentation (freckles) have started to split and fade out a bit. The toner smelled like lemon-scented cleaning products that you would smell from public bathrooms...Also, it stings a bit when you put it on. For some reason I developed a reaction to it on my left cheek - it would stay pink for days until I stopped using it. In short: the product works, but it will take like 2 months to see some results.",0,negative,0.85
8205713938,"Here we go, first I would like to start by saying I received this 7 day trial completely free on Influenster... with that being said the consistency is great it’s not too oily or sticky it’s semi lightweight as well, once applied to the face it takes about 30secs before is absorbs into the skin, it leaves your skin feeling smooth and looking radiant, it does not leave a oily finish which I love and it does not feel like it is clogging your pores which is always a plus... I don’t think it make my skin look any younger but it did make it smoother so that’s always a good thing so overall it’s a great product and I love it.",0,positive,0.85
6114332198,"I love the color and how nicely it goes on, but it comes off SO easily. If I layer foundation on top, it almost pills off of my skin in little rolls. It looks fine with no foundation, but it rubs off really easily so you need to be careful what comes near your face.",0,negative,0.85
1437596467,"I want to like this so bad, but I just don’t think it works. I have been using this for a couple weeks now every night and I really don’t see much of a difference in color. On the bright side, it doesn’t leave your face orange! Honestly, not sure if I will buy this again. I think I might try another brand or product from St. Tropez",0,negative,0.85
5507608920,I tried a delux sample of this cleanser and really liked it. Creamy and you only need a tiny amount. It lathers up really well. No break outs or other issues.,0,positive,0.98
6390548432,Did absolutely nothing for my skin. I have dry skin and this didn’t hydrate or make my skin dewy whatsoever. It’s just like spraying water on my face.,0,negative,0.98
2543554348,"I’m giving this a two star because I JUST put it on and I’m already going to return it because it’s not buttery and silky as the original lip mask. I will say that the Red Camellia lip mask is still better than most lip masks I’ve tried, and gives a nice tint to it, however the texture just doesn’t beat the original. I will return this for the original one which is my holy grail.",0,negative,0.85
2568405300,Lightweight but super hydration and nourishing. I ran to a store to get more when I ran out. I mix this with C-Firma for my morning skincare and absolutely love it.,0,positive,0.99
1392324189,"These stickers have saved me so many times now. I used to pop one on over a fully formed pimple and it would be completely flattened by morning but now I’ve started using them almost as a preemptive strike .... any time I feel one forming, I stick on one of these guys and it never has a chance to turn into anything.",0,positive,0.99
1014525476,Instantly hydrating! Great for dry skin in the winter! Will repurchase.,0,positive,0.98
2180471127,"I received this product fromInfluenster to try. The first time I applied it i thought it felt greasy, but to my surprise it didnt leave such sensation on the skin. I do like how it has a pearl like finish to brighten the eye without it being overwhelming! The cooling aspect is very interesting! Unkike other products i keep feeling the coolness of it for quite some time after the application.I am not sure how much hydration I get from this so I do keepApplying my eye cream! Applying concealer after this is just smooth and easy!",0,positive,0.85
1988324222,"Gentle, smells delightful, and leaves my oily skin feeling clean but still soft. The cleanser doesn’t foam, which might be an issue for some people but it washes off easily and a little goes a long way. This is my go-to morning cleanser when I don’t need to remove makeup. I always double cleanse in the evening to wash off makeup, so I have no idea if this would work for that purpose by itself. I have tried a bunch of other gentle cleansers trying to find a replacement, since this is so expensive for a product that you wash off, but none of them are quite as nice. (The closest dupe was probably Glossier’s milky jelly cleanser.)",0,positive,0.85
32842918753,"I’ve had really dry skin always and i’ve noticed an immediate change in how my skin glows, feels, and looks after starting using this product. As a man most guys think they don’t need to moisturize and keep up on their skin, but I hope that social norm changes cause I’m definitely loving the benefits of using this daily.",0,positive,0.98
1421843227,"At first I was like this is a bit out of the ordinary for a sheet mask, why not just put the serum on the mask itself? But once I opened the ampoule I quickly learned why. It’s a beautiful smooth cream-gel that glides beautifully over the skin. I love the cooling sensation the rubber mask gave me without even being placed in my skincare fridge! This patented sheet mask definitely stays in place better than other sheet masks! This mask was provided complimentary via Influenster.",0,positive,0.98
28025304177,Feels good going on my skin. Removed all my makeup and left my skin feeling moisturized. It also melted into my skin almost instantly. This is my 1st step when double cleansing.,0,positive,0.98
2509498441,Does the job. Not a strong smell. Would be good over a base tan. Best reaults use twice.  Overall i wouldnt purchase over other products but it definitely works and not streaky. Oh this is also great on hands and feet!!,0,neutral,0.85
5891034334,"Felt the difference after one use.  I love masks and try to do masking 2 to 3 times a week, I have tried many sheet masks and other liquid applied.  This two step process really worked for me.  Got me clean and fresh, I have combo skin and am 40, so aging...booo. I used it on a day I went make up free all day and felt my skin was at it’s best after.  Totally worth $9!",0,positive,0.98
6834987449,I use this during my daytime and nighttime skin care routine. When I wake up my lips feel soft and hydrated thanks to the rose flower oil in it. And the smell? Heavenly! I am obsessed with the fresh scent of rose. You can tell that quality ingredients were used in this product. My only complaint is it’s a little bit pricey for the average everyday person.,0,positive,0.85
6921496271,"This Daily Microfoliant Exfoliator did wonders for my skin. It leaves it feeling silky smooth and hydrated. Some exfoliators can make my skin feel tight and dry, but this one definitely did not. Super easy to use and gentle yet effective. I can’t wait to try more products from Dermalogica. I recommend this for anyone - dry, oily, combo, sensitive.",0,positive,0.99
8601846868,"I received this product for free from Influenster. I really like the packaging it’s simple but cute. I like the pump, it is way nicer and does not make a mess like some other products. I was a little surprised with the colour of this product (it’s pink) and feels like clay. When applying I went in circular motions and it was turning white. I felt like this product was sticky however one if the main ingredients is nordic birch sap. As I waited the 15 mins to remove this mask my face was feeling tighter and the mask was turning clear which was pretty neat. It was easy to clean off my face feels tighter, brighter and fresh. I also realized my pores do seem smaller which is awesome! I am really loving this product and I do recommend purchasing this item",0,neutral,0.65
21216731048,I really love it is really work it’s good for me and my skin to try it out and use it I really do like it,0,positive,0.98
22384940498,I received this product complimentary from Influenster. This is truly an amazing product. I put it on right before I go to sleep and it is super moisturizing,0,positive,0.99
1496408331,Love this serum my skin has been feeling superSoft I don’t have any wrinkles but I’m using before I do hahaha love that it’s sitting well On my skin received for free for testing purposes and now have incorporated in my skin care routine,0,positive,0.98
1975031858,This is my first time using their activating serum. The serum feels very lightweight and absorbs to my skin very nicely. It doesn’t leave a sticky residue. It does have a very light scent to it. I don’t like the scent but it’s bearable. I do notice my skin looks more hydrated and dewy after use. I use this before I put on my moisturizer. Knocking off a star because of the scent,0,positive,0.85
21601635824,So surprised at how well this worked! I have rosacea like skin and it basically covered all the redness on my cheeks. The only negative was I felt like it took awhile to soak in and during that time I looked a little oily (I have pretty normal skin),0,positive,0.85
1435174206,"I have been using this for years. This is a great product but I only wished they removed 2 ingredients, paraben and sorbic acid. If these two ingredients were removed, I would love this product even more. I can’t find another essence like this so I always keep coming back to this. I can definitely feel a difference on days when I don’t use this and when I do use this.",0,positive,0.98
35938307592,I’ve never been a face lotion or oil person because I still get acne! Yuck. I always worried face lotion would make it worse. I got a sample eye cream in my Ipsy bag and loved it so when this was on sale I thought I’d try. I have combination skin and I love this. It says to use it morning and night and I thought if I did it would definitely make me break out but I tired it anyways! No breakouts and if anything…,0,positive,0.92
11519077101,"Talk about HYDRATION! I have combination skin and some areas are dry but I absolutely loved this mask! The only qualm would maybe be the price point in the long run, but it definitely hydrates and makes your face feel supple. I received this item complimentary from Influenster.",0,positive,0.92
6075586914,"Every Laneige lip product I have bought I have loved, this one is just as awesome. If you have dry lips this will seriously be your saving grace.",0,positive,0.99
1497891363,"For a lightweight texture, I noticed a really nice improvement in texture. It’s almost like a gel which is really great for the summer months. I have been using this twice a day and am very happy with the results.",0,positive,0.98
10686901548,"This is a very nourishing and soothing vitamin c serum. It uses high quality clean ingredients which do not cause irritation, but are still effective in reducing my redness and evening out my skin tone.",0,positive,0.98
5092333240,"Favorite sunscreen to wear under makeup. It acts as a primer so I am getting sun protection and an awesome primer in one! If you like a silicone feeling primer, you will LOVE the unseen sunscreen. Best part....no white cast! Also doesn’t leave your skin feeling oily like some sunscreens do.",0,positive,0.98
2212300192,I am really impressed with this toner so far. I have been sick with a nasty cold and my skin has been terrible. After only three days of using this my breakouts and texture were much improved. Excited to see long-term results!,0,positive,0.98
21039047445,"I use products with retinol because it is good for the appearance of wrinkles, fine lines and overall smoothening of the skin. It is recommended to gradually increase the use, so no results will be seen right away, but since I have been using products with this ingredient for a while, I think my skin is already used to it and I can see results sooner and tell if a product really works or not, in the case of this serum, in about one week my skin is unbelievable smooth and hydrated, I am loving the brightening benefits of this treatment.This is a product I use for my night skincare routine, it absorbs quickly without a tacky residue.I received this product complimentary from Paula’s Choice in exchange of my opinion.",0,positive,0.98
1340633635,I was using this to turn my foundation into skin tint. It works but something about this polyglutamic acid dulls the glow of the foundation. It does feel good on the skin and makes the skin look good just very matte,0,neutral,0.65
8264274955,"I love this Urban Environment Fresh-Moisture Sunscreen Broad-Spectrum SPF 42 by Shiseido, the scent is light not like other sunscreens that irritate my eyes because of how strong the scent is, I like that absorbs fast and doesn’t leave a greasy feeling or residues, perfect to wear under makeup, sunscreen is always a good part my skincare routine and I am so happy I was able to find this one!",0,positive,0.99
21627202936,I was very happy with my purchase and would definitely recommend this. The packaging is very nice and it comes with a protective covering inside which I appreciate. A little of this product goes a long way. My skin is combination and this product did not make me too oily. Would definitely recommend!!,0,positive,0.99
21099326161,"I received this product complimentary from Bobbi Brown. This product is really moisturizing to the under eyes and the packaging is very high quality. It applies nicely and it’s very creamy, a little goes a long way with this product too.  It’s also very creamy. I haven’t tried the regular Face Base so I don’t know if they feel the same but I love the Eye Base. It leaves your under eyes feeling refreshed and hydrated. I personally put mine in my skincare fridge to keep it cold to de-puff my under eyes even more and I feel like that worked amazing. It’s totally worth the money if you’re into eye creams. I haven’t tried it under my concealer yet because it’s summer and I try to avoid makeup in hot weather but when you apply it at first it feels a little tacky so you can apply makeup and it will stay. If you do use it on its own it can dry down to a better texture for it to be used alone. This is my honest review because I’ve never tried a Bobbi Brown product before but honestly it’s an amazing product. If your thinking about buying this product I totally recommend it!",0,positive,0.98
2253631609,"I LOVE this Vit C serum! It’s one of the few I’ve repurchased and I plan on buying more. I love the way it smells and how silky it feels on the skin. It doesn’t burn or cause any weird peeling issues (but I have pretty non-sensitive skin, so YMMV). I’ve noticed my sun spots and my skin texture absolutely look better after using this for a few weeks. A single pump is good enough for my whole face and a bottle lasts me a few months of nightly use.",0,positive,0.99
1335906751,I love this product. The cream is so soft and leaves my face looking healthy and moisturized.,0,positive,0.99
23622144569,Excellent product. It left my skin feeling plump and refreshed after each use. It does not have a sticky or tacky feeling after application like many other products I have recently tried do. I love the packaging. It is simple yet functional and makes for a great addition to your beauty / skincare shelf space. Amazing price point for what it is worth.,0,positive,0.99
6108467488,Love this product. I suggest to start with just 2 drops in your moisturizer when you try it for the first time. And don’t forget to wash your hands after !!!!,0,positive,0.98
26692034589,"Wake up and go to bed feeling hydrated & moisturized. This facial essence is made with fermented orange peel extract, orange stem cells & vitamin C. As soon as you twist open the top of this beautiful glass bottle your senses are greeted with a light citrus scent. This facial essence applies like a moisturizer and leaves no sticky residue. It has my skin feeling so hydrated. For best results, apply to your face & neck in the morning and evening. I’m happy to have added this facial essence into my skin care routine.",0,positive,0.98
25049381661,I absolutely love this eye cream. It leaves my eye so fresh and bright. A definite must have in the make up arsenal.,0,positive,0.99
1641592158,I love this moisturizer! It is powerful but feels light on your skin. It doesn’t sit heavy like most of my others do. More like the Tacha Water Cream.,0,positive,0.98
30520512224,"Kiehl’s ultra facial cream is one of the best that I used. This ultra-moisturizing face cream helps to strengthen the skin’s barrier by locking in the moisture. This moisturizer is formulated with great hydrating ingredients such as glycerin and squalane, which makes it perfect for cold weather or PM routine moisturizer because its formula is quite rich. I love how this ultra facial cream provides an instant boost of hydrating and makes my skin feel softer and healthy-looking. I will be repurchasing it.",0,positive,0.99
1437613327,I received this product free from influenster in exchange for my honest review. This was a nice moisturizer. It reminded me of the son and park beauty filter moisturizer. It’s cold in NY so I definitely found this to be nice and moisturizing for the winter. I’m not sure if I would ever purchase this with my own money. The packaging is nice but kind of sharp and bulky.,0,neutral,0.65
39574406928,"i just got this today but i love it already!  i’m obsessed with lip products of any kind, but i can’t stand sticky or grainy lip balms due to sensory issues.  this feels almost watery on my lips.  it’s a very smooth texture and the scent isn’t overpowering.  i’m going to use it for a few more days before i decide if i want to repurchase it, but unless it seriously dries out my lips, this might be my new favorite lip balm.",0,positive,0.85
6985212089,"This is my holy grail cleanser! I have acne-prone skin and have tried sooo many cleansers, but this one takes the cake! It gets my skin clean, doesn’t cause any breakouts, and actually calms my skin down. I have also put my partner on to this product and it’s working well for his cystic acne too! It doesn’t get rid of blackheads, but it does seem to loosen them. We have re-purchased several times!",0,positive,0.99
5423664433,"It’s a great cleanser that removes makeup really easily while keeping the skin hydrated. I was pretty surprised by how thick the product is. The consistency more like a serum than oil. Also, it does foam, but not like a gel cleanser. Overall, it works well!",0,positive,0.98
31068212755,I received this moisturizer complimentary  of Rose MD skin. This moisturizer feels light and non-greasy but very hydrating. It doesn’t have any strong smell and I use it right after the bath and my skin feels so soft and glowy. It’s great for aging skin and smoothing the find wrinkles that is starting to appear. #giftedbyrosemdskin,0,positive,0.98
34413372149,I have noticed a difference in the redness and fine lines in my face.  It has boosted my confidence and I have  started to wear makeup again. Thanks,0,positive,0.98
6221968187,This Kora Organics face oil is supreme. I first bought the mini size to try it and knew I needed a big bottle after about a week of using. I only need maybe 5-6 drops. The scent is light and it feels so good on my dry winter skin! If you like face oils (I know they aren’t for everyone) this is great!,0,positive,0.98
5921985365,"First of all, the package of this cream is just so luxurious! The size is also bigger than expected. The texture is very moisturizing and light, and there is not scent to it. It did not sting my sensitive eyes. I have to use it longer to see the full benefits, but the composition is very promisingGifted by Fresh",0,positive,0.98
8036383782,"This eye cream goes on super smooth and silky. This jar hardly looks like I’ve used it at all over the last 3 weeks because a little goes a very long way. I love this formula. I’m noticing that my undereye skin feels stronger and less thin. I also notice my usual undereye discoloration has been reduced. I did receive my first jar free for testing purposes, but I’d probably purchase this myself in the future.",0,positive,0.98
1413273673,Really like this product as a spot treatment.  Feel a bump coming on and apply this mask at night after showering and the next morning the area looks way better.   Also works well on whiteheads to suck the bad out.  Lol,0,positive,0.98
10762663692,"I have tried so many products made for sensitive skin and every single one has resulted in red plaques on my face.I cannot give this cleanser enough praise.It removes my light eye makeup (liquid eyeliner + mascara) and leaves my skin feeling refreshed. I especially love that the exquisite smell of cucumber does not linger once you rinse it off.Best of all, no allergic reactions. Incredibly gentle. Worth every dollar.",0,positive,0.99
9210776466,"Works amazing at removing waterproof makeup, it melts makeup away in under 10 seconds. I wear makeup daily and this container lasted me a year. I have acne prone skin and I did not have any issues. I use this first to melt makeup, rinse then follow up with my face wash. Holy grail product.",0,positive,0.99
6102400760,"LOVE THIS!! I’ve tried so many different vitamin c products and serums on my skin, and it’s never reacted well. My skin has always gotten red and irritated. But, this is game changing! I got a trial size, and it left my skin glowing almost immediately and got rid of my redness. I just purchased a full portion!",0,positive,0.99
2668887170,"B-hydra is a light moisturizer that seemed to be designed to go with the C serum. The bottle is ingenious. As someone with very dry skin, this is not enough for me to feel hydrated... when using C serum, this and the spf. Probably would be good for someone who does not have dry skin. I received this for free for review.",0,neutral,0.65
23207040618,"I recently used the product, Dr. Dennis Alpha Beta Extra Strength Daily Peel. I can’t say enough, AMAZING!! After using just one treatment my skin was glowing! This peel made my face extreemly smooth and clear as if I had a professional facial at a expensive salon!",0,positive,1.0
1491854428,"Love this product so much. Received as a sample and bought the full size. The pink smells amazing but got the vanilla as I’m obsessed with anything vanilla and it didn’t disappoint: I’ve had try, flakey lips in harsh Alberta winter and this literally is the first product to ever solve it. It feels soft and wonderful and I use it night and day. It leaves a really nice semi gloss/ semi matte sheen to your lips which I like and is smooth and velvety, not sticky and does not deposit any colour. Also it lasts FOREVER.",0,positive,0.99
5894785775,"This serum is very lightweight and feels great on the skin. What I love is that this serum is unscented....it’s what’s best to apply on the skin before going to bed, so I’m not constantly smelling a scent while trying to sleep. This serum is super moisterzing and you can almost feel it work as your putting it on because of how smooth it is. It gives a nice glow to the face from the moister. Highly recommend this product!!! This product was sent to me complementary for my honest review for testing purposes.",0,positive,0.98
1348234344,"I tried VERY hard to use a mineral/physical-only sunscreen for months. I used four different kinds, including Supergoop’s mineral formula, but none worked. So I switched to Unseen Sunscreen and it has impressed my socks off. If you are prone to oily skin or breakouts, the silicone in this might clog your pores. But it is indeed invisible and I compare it to the old Smashbox primers. The downside is that it is on the pricey side, but worth all your pennies if you’re a woman of color!",0,positive,0.92
972021383,The best primer/sunscreen for all ages.  I use it and my 13 year old daughter uses it too.  It doesn’t clog your pores and leaves a smooth matte finish.  I wear it under my makeup.,0,positive,0.99
1430123120,It doesn’t feel Oly once absorbed the blue tansy helps with inflation I get that around my eyes and I do feel like it has dramatically reduced the bloat on my face :),0,positive,0.92
1332109841,"I have been using this for years now and the skin around my eyes is the smoothest area on my face. It brightens and smooths, and helps with dark circles too. I’ve been adding a cream on top of it for even better results. A must have.",0,positive,0.99
10812387113,"This cleansing balm is a wonderful first step to get makeup off your face! It warms in your hands and smells amazing. I personally love the feel of oil/balms on my face so quite enjoy massaging it in for 1-2 minutes before washing off. The only reason why it’s 4, not 5 stars is because I really find it doesn’t work well with removing eye makeup. Doesn’t matter the brand, it’s just not strong enough to really get mascara off effectively. I pair this with the Farmacy Whipped Greens cleanser with a Foreo to really get in there and get the last pieces of dirt and dead skin off my face",0,positive,0.85
28212637883,"Gifted by Farmacy Beauty. I have been in search of a a great vitamin C serum, and haven’t been satisfied with several that I’ve tried lately. Until this one! I LOVE the potent formulation of this serum, it’s sooo effective at brightening the skin and creating an even canvas! I have oily skin and it doesn’t clog my pores, it’s not heavy yet doesn’t dry out my skin, and it’s not sticky like some vitamin C serums can be. Absolutely an amazing vitamin C serum!!",0,positive,0.99
38903554526,"Before I get started, I would like to start off by saying that I received this product as a complimentary sample to test and then review.  The texture of the lip oil feels hydrating, smooth, and although is slightly thick, has a good amount of slip. Making it easy to spread across your lips with minimal effort. The cherry scent is strong and very soothing to the mind, mouth, and lips. The lip oil also provides immediate and long lasting hydration, making it ideal for those with dehydrated lips in need of intensive care.",0,positive,0.98
11879800063,"So far I’ve been a fan of wishful products and this wishful Yo detox face and body enzyme scrub did not disappoint. The first time I applied it was on my face. My face felt very clean and smooth right after. Most detox or exfoliating products feel harsh on the skin, but this one did not. It was gentle yet effective . The second time, I used it on my legs since I saw it helped with ingrown hairs (something I’ve been struggling with). Not only did it this product help with my dry skin, but it also really helped with minimizing the appearance of my strawberry legs. Thank you Huda for this great product. Definitely recommend.",0,positive,0.98
5113574033,I received this product as a free sample from Influenster and already feel like I’m going to need a backup! I love how cool and refreshing this feels while on and my face feels and looks great afterwards.,0,positive,0.98
12968633859,This blam has a light rose scent with a hint of mint. It is on the thicker side but has a nice tint. I only wish it would last longer.,0,positive,0.85
8287316730,These wipes are magical. Leave my skin feeling so smooth!,0,positive,0.99
8613090225,"I have dry skin in the winter and have been searching for something that will keep my hydrated. I really enjoyed this at first and it seems to deliver a lot of moisture, however with continued use I began to notice my skin becoming oily (which NEVER happens) as well as small pimples. I still think this will work for very dry skin and I’ll use it periodically, but not everyday.",0,neutral,0.65
5123582042,"Immediately saw a difference in the texture of my skin. I applied a thin layer (it’s not a thick cream. It’s completely scentless.) and when I removed it 10-15 minutes later, there was barely anything left — my skin had drank it all. My skin (normal/dry, prone to redness, late 40s) was very soft, plump, and I had no reaction to it (rosacea/sensitive skin people will appreciate that).Excellent product from what I can see.",0,positive,0.99
12923444528,I had acne all over my face due to stress. This product helped to dry them out. To be able to get rid of them you should use the product consistently for 2-3 weeks.,0,positive,0.85
1328635662,"I absolutely love this product! I received this product through PINCHME to try and I’m shocked I’ve never herd of Dr. Zenovia Hormonal Dermatology before. The moisturizer claims to firm and plump and that’s exactly what it did. After using this product for a couple weeks now, my skin looks and feels so much healthier, soft and plumped. I am beyond pleasantly surprised. My skin also has a really healthy glow and before my skin looked dry and dull.",0,positive,0.99
8118426935,Sunscreens usually leave a white cast I’m my face but this one is super sheer feels nice and leaves my skin glowing. I’ve been using it for like two weeks and I love it so far.,0,positive,0.98
5521712017,"I’m so in love with this toner is so refreshing my skin feel so hydrated and fresh every time I spray it on my skin, I even used this before and after my makeup because feel so good! And my makeup stay all day!",0,positive,0.99
1609799690,Dewy mist leaves skin a veil of glows. Gentle enough for sensitive skin. Bought two mini bottles already - good for touch-up throughout the day. Will purchase large size.,0,positive,0.98
1390943319,All I can say is WOW!! I love this solution. I’m 48 years old and my skin never looked so good. Sun spots gone! Age spots gone! Wrinkles around my eyes diminished! Highly recommend this product!! LOVE IT LOVE IT LOVE IT!!,0,positive,1.0
25275365148,I have used this product for the past few weeks and I really love the fresh and bright appearance of my skin. It’s not too heavy and absorbs well. I also love that it doesn’t have a strong scent. Just a tip- a little goes a long way! So that makes it a good investment as well. No skin irritation and no clogged pores either! Love it!,0,positive,0.99
12076499074,"I’ve struggled with acne-prone, oily skin for a very long time. It has been a journey trying to find a cleanser that effectively cleanses my skin without being too harsh or causing further breakouts. This cleanser has checked all the boxes for me! After use, my skin feels smooth and clean, but not dried out. I even notice the texture on my skin smoothing down. I will continue to use this cleanser and look forward to the further benefits!",0,positive,0.99
9134586264,I’ve been using this product for about 3 days now and couldn’t be more surprised with the results. Within 15 minutes of applying your dark circles and fine under eye lines are gone and you look instantly refreshed! I will definitely purchase this.,0,positive,0.99
1792635496,"GinZing Energy-Boosting Gel Moisturizer has been a great lightweight moisturizer to use morning and night. I personally loved applying a more generous amount at night and letting it absorb in for a little extra boost! My skin is brighter and I have not been wearing ANY makeup really while using it. This moisturizer also pairs lovely with makeup for a long wearing, non-greasy feel that made me look radiant into the night. I received this item from Influenster for free to give an honest review.",0,positive,0.98
23469569343,Love love love .my skin felt so smooth and refreshed,0,positive,1.0
